,CB Link ID,Borough,Latitude,Longitude,Project Status,Active_date,Install_date,neighborhood,Census Tract (CT),IxN Corner,Location,year
1660,LINK-013346,Manhattan,40.816689,-73.946548,Live,2016-10-31,2016-10-14,Central Harlem North-Polo Grounds,1022102.0,NW,"(40.81668892, -73.94654809)",2016
1661,LINK-000041,Brooklyn,40.669018,-73.986317,Live,2017-06-05,2017-02-24,Park Slope-Gowanus,3013900.0,SE,"(40.669018, -73.986317)",2017
1662,LINK-011474,Manhattan,40.803024,-73.956488,Live,2016-10-19,2016-09-17,Central Harlem South,1019702.0,SW,"(40.80302425, -73.95648813)",2016
1663,LINK-018137,Queens,40.733579,-73.871648,Live,2017-04-14,2017-03-04,Elmhurst,4047500.0,SW,"(40.733579, -73.871648)",2017
1666,LINK-010882,Manhattan,40.769749,-73.966763,Live,2018-10-18,2018-02-03,Upper East Side-Carnegie Hill,1012200.0,SE,"(40.76974939, -73.96676342)",2018
1667,LINK-019724,Queens,40.720735,-73.845887,Live,2017-10-27,2017-09-30,Forest Hills,4071100.0,SE,"(40.72073474, -73.84588685)",2017
1668,LINK-002342,Brooklyn,40.679232,-73.927098,Live,2016-11-09,2016-10-27,Crown Heights North,3038100.0,NE,"(40.679232, -73.927098)",2016
1669,LINK-010402,Manhattan,40.76191,-73.960153,Live,2018-03-16,2017-10-17,Lenox Hill-Roosevelt Island,1010602.0,SE,"(40.76191027, -73.9601529)",2017
1670,LINK-000794,Queens,40.702734,-73.802019,Live,2016-09-23,2016-08-27,Jamaica,4024000.0,SE,"(40.70273351, -73.80201889)",2016
1671,LINK-001507,Manhattan,40.795171,-73.971048,Live,2016-07-08,2016-05-27,Upper West Side,1018300.0,SE,"(40.795171, -73.971048)",2016
1672,LINK-018185,Manhattan,40.814539,-73.95528,Live,2018-01-12,2017-10-28,Manhattanville,1021303.0,NE,"(40.81453869, -73.95528026)",2017
1673,LINK-011271,Bronx,40.851329,-73.908266,Live,2018-01-12,2017-10-20,Mount Hope,2024100.0,NE,"(40.851329, -73.908266)",2017
1674,LINK-000366,Manhattan,40.761095,-73.967076,Live,2016-09-28,2016-08-13,Turtle Bay-East Midtown,1011203.0,NW,"(40.76109516, -73.96707578)",2016
1675,LINK-012553,Manhattan,40.763433,-73.959039,Live,2020-12-07,2018-03-23,Lenox Hill-Roosevelt Island,1011600.0,NE,"(40.76343296, -73.95903881)",2018
1676,LINK-000333,Manhattan,40.754092,-73.97218,Live,2016-02-22,2016-02-08,Turtle Bay-East Midtown,1009200.0,NW,"(40.754092, -73.97218)",2016
1677,LINK-010274,Manhattan,40.855615,-73.928997,Live,2018-02-20,2017-12-01,Washington Heights North,1027700.0,NE,"(40.85561537, -73.9289967)",2017
1679,LINK-001059,Brooklyn,40.662588,-73.992259,Live,2018-02-06,2017-08-10,Park Slope-Gowanus,3014300.0,NW,"(40.662588, -73.992259)",2017
1680,LINK-012042,Manhattan,40.851831,-73.931773,Live,2018-06-28,2018-04-19,Washington Heights North,1026900.0,NE,"(40.85183107, -73.93177297)",2018
1682,LINK-021396,Queens,40.696331,-73.837842,Live,2017-08-09,2017-07-22,Richmond Hill,4012601.0,SE,"(40.69633127, -73.83784205)",2017
1684,LINK-006043,Manhattan,40.834815,-73.940477,Live,2016-07-21,2016-07-15,Washington Heights South,1024500.0,NE,"(40.83481514, -73.94047731)",2016
1685,LINK-012299,Manhattan,40.767282,-73.956537,Live,2018-01-12,2017-10-25,Lenox Hill-Roosevelt Island,1012600.0,NW,"(40.76728194, -73.9565366)",2017
1686,LINK-007083,Manhattan,40.757666,-73.985878,Live,2018-03-05,2016-12-18,Midtown-Midtown South,1011900.0,NW,"(40.75766558, -73.98587842)",2016
1687,LINK-018153,Queens,40.741506,-73.906524,Live,2017-06-26,2017-02-25,Woodside,4024500.0,SW,"(40.741506, -73.906524)",2017
1688,LINK-003914,Manhattan,40.777921,-73.981853,Live,2017-02-27,2017-01-27,Lincoln Square,1015700.0,NE,"(40.777921, -73.981853)",2017
1689,LINK-014075,Manhattan,40.746116,-73.990792,Live,2019-02-04,2018-02-24,Midtown-Midtown South,1009500.0,SW,"(40.74611567, -73.99079235)",2018
1691,LINK-000544,Manhattan,40.763803,-73.985157,Live,2018-05-21,2018-04-07,Clinton,1013300.0,MIDBLOCK,"(40.76380275, -73.98515741)",2018
1692,LINK-013489,Brooklyn,40.678268,-73.949798,Live,2017-03-01,2017-02-03,Crown Heights North,3031500.0,SW,"(40.67826808, -73.94979845)",2017
1693,LINK-010750,Manhattan,40.730258,-74.006629,Live,2017-01-26,2016-11-13,West Village,1006700.0,NE,"(40.73025769, -74.00662855)",2016
1694,LINK-001553,Manhattan,40.798018,-73.969557,Live,2018-01-03,2017-09-10,Upper West Side,1018700.0,NW,"(40.798018, -73.969557)",2017
1695,LINK-011200,Queens,40.747971,-73.881387,Live,2017-10-04,2017-08-31,Jackson Heights,4028100.0,NW,"(40.74797068, -73.88138742)",2017
1696,LINK-011379,Manhattan,40.801405,-73.934704,Live,2018-10-18,2018-03-19,East Harlem North,1019400.0,SW,"(40.80140456, -73.93470439)",2018
1697,LINK-018144,Queens,40.737777,-73.883978,Live,2017-03-20,2017-03-04,Elmhurst-Maspeth,4047900.0,SW,"(40.737777, -73.883978)",2017
1698,LINK-000979,Manhattan,40.785068,-73.978633,Live,2017-08-30,2016-12-18,Upper West Side,1016700.0,NE,"(40.78506849, -73.97863267)",2016
1699,LINK-014303,Queens,40.692672,-73.857547,Live,2018-01-16,2017-10-14,Woodhaven,4001200.0,NW,"(40.692672, -73.857547)",2017
1700,LINK-011127,Manhattan,40.751834,-73.970593,Live,2018-05-17,2018-02-17,Turtle Bay-East Midtown,1009000.0,NE,"(40.75183416, -73.97059306)",2018
1701,LINK-001777,Bronx,40.862313,-73.900314,Live,2016-09-15,2016-08-27,Fordham South,2023900.0,SE,"(40.86231329, -73.90031404)",2016
1702,LINK-002072,Manhattan,40.830586,-73.947195,Live,2016-07-20,2016-07-10,Hamilton Heights,1023700.0,SE,"(40.830586, -73.947195)",2016
1703,LINK-000975,Manhattan,40.784712,-73.979564,Live,2016-11-21,2016-11-05,Upper West Side,1016700.0,NW,"(40.784712, -73.979564)",2016
1704,LINK-018381,Staten Island,40.571437,-74.108959,Live,2017-05-25,2017-04-10,New Dorp-Midland Beach,5012200.0,SW,"(40.57143702, -74.10895942)",2017
1705,LINK-006037,Manhattan,40.832283,-73.942327,Live,2016-07-20,2016-07-13,Washington Heights South,1023900.0,NE,"(40.832283, -73.942327)",2016
1706,LINK-000471,Manhattan,40.745039,-73.998529,Live,2017-06-20,2017-05-26,Hudson Yards-Chelsea-Flatiron-Union Square,1009100.0,SE,"(40.74503873, -73.99852935)",2017
1707,LINK-010637,Manhattan,40.784423,-73.973816,Live,2018-04-30,2018-02-14,Upper West Side,1016900.0,NW,"(40.78442334, -73.97381614)",2018
1708,LINK-013962,Manhattan,40.729558,-74.002385,Live,2018-04-26,2018-03-10,West Village,1006700.0,SW,"(40.7295577, -74.00238535)",2018
1709,LINK-014406,Queens,40.748253,-73.878716,Live,2017-09-08,2017-07-08,Jackson Heights,4027900.0,MIDBLOCK,"(40.74825267, -73.87871569)",2017
1710,LINK-000371,Manhattan,40.741487,-73.98148,Live,2018-04-10,2018-02-26,Gramercy,1006800.0,NW,"(40.74148709, -73.98148039)",2018
1711,LINK-013485,Brooklyn,40.70878,-73.959183,Live,2018-01-31,2017-11-17,North Side-South Side,3052500.0,SE,"(40.70877985, -73.95918257)",2017
1712,LINK-013973,Manhattan,40.73296,-73.986173,Live,2016-10-19,2016-10-01,Gramercy,1004800.0,NW,"(40.7329605, -73.98617294)",2016
1713,LINK-000897,Manhattan,40.790401,-73.945683,Live,2016-06-15,2016-05-21,East Harlem South,1016600.0,NW,"(40.790401, -73.945683)",2016
1714,LINK-001497,Manhattan,40.792534,-73.973125,Live,2017-09-21,2017-08-13,Upper West Side,1017900.0,SE,"(40.79253447, -73.97312473)",2017
1715,LINK-000252,Manhattan,40.760207,-73.967177,Live,2016-05-17,2016-04-23,Turtle Bay-East Midtown,1010800.0,NE,"(40.76020693, -73.96717705)",2016
1716,LINK-000540,Manhattan,40.762151,-73.986052,Live,2016-04-06,2016-03-06,Midtown-Midtown South,1012500.0,SE,"(40.762151, -73.986052)",2016
1717,LINK-013622,Queens,40.747981,-73.880027,Live,2017-09-07,2017-08-19,Elmhurst,4026901.0,SE,"(40.74798095, -73.88002682)",2017
1718,LINK-000927,Manhattan,40.774913,-73.982388,Live,2017-10-16,2017-05-10,Lincoln Square,1015300.0,NW,"(40.774913, -73.982388)",2017
1719,LINK-021518,Brooklyn,40.66623,-73.989057,Live,2017-08-31,2017-07-31,Park Slope-Gowanus,3014100.0,SW,"(40.66622971, -73.98905662)",2017
1720,LINK-010805,Manhattan,40.764821,-73.970303,Live,2017-05-31,2017-04-08,Upper East Side-Carnegie Hill,1011401.0,NE,"(40.764821, -73.970303)",2017
1721,LINK-000837,Manhattan,40.767855,-73.962255,Live,2016-03-29,2016-02-27,Upper East Side-Carnegie Hill,1012000.0,SW,"(40.76785489, -73.96225464)",2016
1722,LINK-012586,Queens,40.755777,-73.923627,Live,2017-10-09,2017-08-31,Astoria,4005700.0,SE,"(40.75577655, -73.92362684)",2017
1723,LINK-000983,Manhattan,40.785753,-73.978785,Live,2017-02-27,2016-09-08,Upper West Side,1016700.0,NW,"(40.78575329, -73.97878535)",2016
1725,LINK-011320,Manhattan,40.850683,-73.93287,Live,2018-04-18,2017-12-05,Washington Heights North,1027100.0,NW,"(40.850683, -73.93287)",2017
1727,LINK-011104,Manhattan,40.740513,-73.994393,Live,2018-04-25,2017-11-14,Hudson Yards-Chelsea-Flatiron-Union Square,1005400.0,NE,"(40.74051298, -73.99439314)",2017
1728,LINK-010788,Manhattan,40.776918,-73.96154,Live,2018-04-06,2018-02-03,Upper East Side-Carnegie Hill,1014200.0,SE,"(40.77691823, -73.96153957)",2018
1729,LINK-012026,Manhattan,40.835586,-73.939589,Live,2016-12-12,2016-11-19,Washington Heights South,1024301.0,SE,"(40.835586, -73.939589)",2016
1730,LINK-013353,Manhattan,40.808733,-73.952093,Live,2017-07-20,2016-10-01,Central Harlem South,1022200.0,SE,"(40.80873329, -73.95209309)",2016
1731,LINK-000019,Brooklyn,40.640666,-73.955924,Live,2018-05-10,2018-01-26,Flatbush,3051602.0,NW,"(40.64066623, -73.95592439)",2018
1732,LINK-001363,Bronx,40.839445,-73.915848,Live,2016-09-15,2016-06-09,West Concourse,2022102.0,SE,"(40.839445, -73.915848)",2016
1733,LINK-013673,Manhattan,40.765193,-73.958062,Live,2018-12-20,2018-04-23,Lenox Hill-Roosevelt Island,1011800.0,SW,"(40.76519297, -73.95806217)",2018
1734,LINK-013089,Brooklyn,40.66355,-73.991246,Live,2018-01-16,2017-09-23,Park Slope-Gowanus,3014300.0,NW,"(40.66355007, -73.99124562)",2017
1735,LINK-020495,Bronx,40.809668,-73.922623,Live,2018-04-19,2017-12-12,Mott Haven-Port Morris,2003900.0,SW,"(40.80966819, -73.92262283)",2017
1736,LINK-007322,Manhattan,40.748579,-73.972961,Live,2017-12-05,2017-08-26,Turtle Bay-East Midtown,1008800.0,NE,"(40.74857853, -73.97296141)",2017
1737,LINK-001359,Queens,40.75391,-73.900094,Live,2018-07-27,2018-06-14,Woodside,4029300.0,SE,"(40.75391039, -73.90009406)",2018
1738,LINK-000880,Manhattan,40.779038,-73.95398,Live,2016-03-23,2016-03-05,Upper East Side-Carnegie Hill,1014802.0,NW,"(40.779038, -73.95398)",2016
1739,LINK-010720,Manhattan,40.727115,-74.003502,Live,2018-06-18,2018-04-14,SoHo-TriBeCa-Civic Center-Little Italy,1003700.0,NW,"(40.72711527, -74.00350218)",2018
1740,LINK-000890,Manhattan,40.783289,-73.950562,Live,2016-07-15,2016-07-01,Yorkville,1015400.0,NE,"(40.78328877, -73.9505618)",2016
1741,LINK-012671,Manhattan,40.762583,-73.95946,Live,2021-03-30,2018-03-23,Lenox Hill-Roosevelt Island,1010602.0,SE,"(40.76258315803982, -73.95945972744822)",2018
1742,LINK-000034,Brooklyn,40.679568,-73.97406,Live,2018-01-05,2017-11-03,Prospect Heights,3016100.0,SE,"(40.679568, -73.97406)",2017
1743,LINK-010857,Manhattan,40.734393,-73.999152,Live,2018-04-25,2018-03-10,West Village,1007100.0,MIDBLOCK,"(40.73439251, -73.99915159)",2018
1744,LINK-000838,Manhattan,40.769102,-73.961324,Live,2016-11-08,2016-10-15,Upper East Side-Carnegie Hill,1012800.0,SW,"(40.76910162, -73.96132436)",2016
1745,LINK-020563,Bronx,40.810255,-73.921923,Live,2018-06-11,2018-05-02,Mott Haven-Port Morris,2003900.0,SE,"(40.8102552, -73.92192323)",2018
1746,LINK-012038,Brooklyn,40.714446,-73.945948,Live,2018-04-24,2017-09-23,East Williamsburg,3049700.0,NE,"(40.71444574, -73.94594832)",2017
1747,LINK-012360,Manhattan,40.771526,-73.953138,Live,2018-05-10,2018-01-25,Lenox Hill-Roosevelt Island,1013200.0,SE,"(40.77152635, -73.95313791)",2018
1748,LINK-021923,Brooklyn,40.684702,-73.868309,Live,2017-11-21,2017-09-29,Cypress Hills-City Line,3118400.0,MIDBLOCK,"(40.68470155, -73.86830879)",2017
1749,LINK-000972,Manhattan,40.784128,-73.979996,Live,2018-01-03,2017-10-11,Upper West Side,1016700.0,NW,"(40.784128, -73.979996)",2017
1750,LINK-000090,Bronx,40.861993,-73.89183,Live,2017-06-21,2016-08-27,Bedford Park-Fordham North,2039901.0,NW,"(40.86199332, -73.89182996)",2016
1751,LINK-019369,Brooklyn,40.669167,-73.950502,Live,2017-05-19,2017-03-24,Crown Heights South,3031900.0,NE,"(40.66916742, -73.9505023)",2017
1752,LINK-014650,Manhattan,40.814156,-73.944756,Live,2016-12-16,2016-10-26,Central Harlem North-Polo Grounds,1022600.0,NW,"(40.814156, -73.944756)",2016
1753,LINK-000662,Manhattan,40.750014,-73.976519,Live,2017-07-05,2017-06-17,Murray Hill-Kips Bay,1008000.0,NE,"(40.7500145, -73.97651851)",2017
1754,LINK-000522,Manhattan,40.755281,-73.991371,Live,2016-04-11,2016-03-06,Clinton,1011500.0,SW,"(40.75528084, -73.99137086)",2016
1755,LINK-012563,Manhattan,40.747627,-73.985037,Live,2017-10-20,2017-08-12,Midtown-Midtown South,1007400.0,SE,"(40.74762726, -73.98503716)",2017
1757,LINK-000563,Manhattan,40.762431,-73.986156,Live,2016-06-22,2016-05-14,Clinton,1013300.0,NW,"(40.76243064, -73.98615577)",2016
1758,LINK-000887,Manhattan,40.781503,-73.952279,Live,2016-03-23,2016-02-26,Upper East Side-Carnegie Hill,1014802.0,NW,"(40.781503, -73.952279)",2016
1759,LINK-000727,Manhattan,40.752545,-73.979585,Live,2017-07-19,2017-04-30,Murray Hill-Kips Bay,1008200.0,MIDBLOCK,"(40.75254482, -73.9795852)",2017
1760,LINK-010448,Brooklyn,40.705371,-73.949963,Live,2018-02-27,2017-11-17,East Williamsburg,3051100.0,MIDBLOCK,"(40.70537096, -73.94996349)",2017
1761,LINK-000516,Manhattan,40.754171,-73.991871,Live,2016-04-06,2016-03-12,Midtown-Midtown South,1010900.0,NE,"(40.754171, -73.991871)",2016
1762,LINK-001482,Manhattan,40.789457,-73.975041,Live,2017-08-07,2017-06-30,Upper West Side,1017500.0,NE,"(40.78945727, -73.97504101)",2017
1763,LINK-004657,Manhattan,40.799088,-73.96683,Live,2018-07-31,2017-11-22,Upper West Side,1019100.0,SW,"(40.79908844, -73.9668303)",2017
1764,LINK-013095,Brooklyn,40.674266,-73.950234,Live,2017-03-03,2017-02-17,Crown Heights North,3031701.0,SW,"(40.674266, -73.950234)",2017
1766,LINK-001780,Bronx,40.86063,-73.902369,Live,2016-07-01,2016-06-09,Fordham South,2023900.0,NE,"(40.86063, -73.902369)",2016
1767,LINK-001594,Manhattan,40.8003,-73.967833,Live,2017-10-03,2017-08-25,Upper West Side,1019100.0,SE,"(40.80030025, -73.96783287)",2017
1769,LINK-000178,Manhattan,40.764127,-73.982309,Live,2016-07-19,2016-04-16,Midtown-Midtown South,1013700.0,NW,"(40.76412672, -73.98230856)",2016
1770,LINK-000449,Manhattan,40.741373,-74.001501,Live,2018-02-24,2017-08-05,Hudson Yards-Chelsea-Flatiron-Union Square,1008300.0,MIDBLOCK,"(40.74137338, -74.00150114)",2017
1771,LINK-000206,Manhattan,40.737906,-73.997921,Live,2016-12-02,2016-09-24,Hudson Yards-Chelsea-Flatiron-Union Square,1008100.0,NE,"(40.73790583, -73.99792058)",2016
1772,LINK-003871,Manhattan,40.796374,-73.968542,Live,2016-10-10,2016-07-30,Upper West Side,1018500.0,SE,"(40.796374, -73.968542)",2016
1773,LINK-013018,Bronx,40.804706,-73.912933,Live,2018-07-02,2018-05-17,Mott Haven-Port Morris,2002702.0,MIDBLOCK,"(40.80470552, -73.91293263)",2018
1774,LINK-020914,Queens,40.753522,-73.914501,Live,2017-11-07,2017-09-30,Hunters Point-Sunnyside-West Maspeth,4017100.0,SE,"(40.7535215, -73.91450114)",2017
1775,LINK-001109,Queens,40.6989,-73.833834,Live,2017-06-26,2017-05-12,Richmond Hill,4013200.0,NE,"(40.69889972, -73.83383439)",2017
1776,LINK-010455,Brooklyn,40.707208,-73.954195,Live,2018-02-27,2017-12-02,North Side-South Side,3052700.0,NE,"(40.70720786, -73.95419488)",2017
1777,LINK-010646,Manhattan,40.750746,-74.005816,Live,2017-06-27,2017-05-26,Hudson Yards-Chelsea-Flatiron-Union Square,1009900.0,SW,"(40.75074558, -74.00581555)",2017
1779,LINK-011251,Queens,40.747991,-73.882034,Live,2017-09-07,2017-08-19,Jackson Heights,4028100.0,NE,"(40.74799093, -73.8820337)",2017
1780,LINK-011151,Manhattan,40.737373,-73.981159,Live,2018-01-03,2017-09-28,Gramercy,1006400.0,NE,"(40.73737306, -73.98115859)",2017
1782,LINK-000342,Manhattan,40.757113,-73.970088,Live,2019-02-05,2018-03-10,Turtle Bay-East Midtown,1010000.0,SW,"(40.75711322, -73.97008839)",2018
1783,LINK-000168,Manhattan,40.760883,-73.984277,Live,2016-07-18,2016-05-26,Midtown-Midtown South,1012500.0,SW,"(40.76088277, -73.98427739)",2016
1784,LINK-013759,Manhattan,40.754371,-73.96565,Live,2018-06-07,2018-04-18,Turtle Bay-East Midtown,1008603.0,SE,"(40.75437122, -73.96565023)",2018
1785,LINK-013068,Manhattan,40.728622,-73.984419,Live,2017-08-30,2017-07-29,East Village,1003400.0,SE,"(40.72862184, -73.98441867)",2017
1786,LINK-011704,Brooklyn,40.642875,-73.957574,Live,2018-02-14,2017-11-10,Erasmus,3079200.0,NE,"(40.64287503, -73.95757439)",2017
1787,LINK-001089,Brooklyn,40.651047,-73.943969,Live,2017-10-30,2017-08-31,East Flatbush-Farragut,3085600.0,SW,"(40.65104682, -73.9439693)",2017
1788,LINK-020783,Brooklyn,40.684553,-73.994765,Live,2017-11-21,2017-08-31,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,3006900.0,NW,"(40.68455252, -73.99476547)",2017
1789,LINK-013801,Manhattan,40.757734,-73.975434,Live,2017-05-09,2017-02-11,Midtown-Midtown South,1010200.0,SE,"(40.75773384, -73.97543366)",2017
1790,LINK-012376,Manhattan,40.766216,-73.969979,Live,2019-03-28,2018-06-23,Upper East Side-Carnegie Hill,1011401.0,MIDBLOCK,"(40.76621551, -73.96997867)",2018
1791,LINK-002061,Manhattan,40.82758,-73.949288,Live,2016-08-22,2016-08-01,Hamilton Heights,1023300.0,SE,"(40.82758, -73.949288)",2016
1792,LINK-007082,Manhattan,40.757869,-73.985703,Live,2018-04-16,2016-12-18,Midtown-Midtown South,1011900.0,SW,"(40.75786907, -73.98570283)",2016
1793,LINK-012770,Manhattan,40.765665,-73.957409,Live,2018-05-11,2017-12-07,Lenox Hill-Roosevelt Island,1011600.0,SE,"(40.76566545, -73.95740873)",2017
1794,LINK-000313,Manhattan,40.750156,-73.974741,Live,2016-07-01,2016-06-11,Turtle Bay-East Midtown,1008800.0,SE,"(40.750156, -73.974741)",2016
1795,LINK-009082,Manhattan,40.746881,-73.981064,Live,2017-12-04,2017-09-10,Murray Hill-Kips Bay,1007200.0,SE,"(40.74688075, -73.9810645)",2017
1796,LINK-000327,Manhattan,40.752665,-73.972843,Live,2016-01-27,2016-01-08,Turtle Bay-East Midtown,1009000.0,NE,"(40.75266482, -73.97284287)",2016
1797,LINK-011469,Queens,40.766766,-73.921276,Live,2017-06-26,2017-05-06,Astoria,4006300.0,SE,"(40.76676629, -73.92127596)",2017
1798,LINK-021390,Queens,40.695048,-73.846656,Live,2017-08-09,2017-07-15,Richmond Hill,4002400.0,NW,"(40.69504845, -73.84665595)",2017
1799,LINK-003354,Manhattan,40.763036,-73.981711,Live,2017-06-29,2017-04-01,Midtown-Midtown South,1013100.0,NE,"(40.763036, -73.981711)",2017
1800,LINK-006150,Manhattan,40.798538,-73.969279,Live,2016-08-04,2016-07-20,Upper West Side,1018700.0,SW,"(40.798538, -73.96927886)",2016
1802,LINK-012622,Manhattan,40.742069,-73.977694,Live,2018-06-13,2018-05-12,Murray Hill-Kips Bay,1007000.0,SE,"(40.74206862, -73.97769449)",2018
1803,LINK-014191,Manhattan,40.763855,-73.95876,Live,2018-03-06,2017-12-07,Lenox Hill-Roosevelt Island,1011600.0,SE,"(40.7638554, -73.95875952)",2017
1805,LINK-019315,Bronx,40.850173,-73.910282,Live,2018-07-13,2018-06-20,Mount Hope,2023301.0,SE,"(40.850173, -73.91028173)",2018
1806,LINK-010708,Manhattan,40.718198,-74.000048,Live,2017-05-19,2017-03-18,SoHo-TriBeCa-Civic Center-Little Italy,1004500.0,NW,"(40.71819776, -74.000048)",2017
1807,LINK-001603,Manhattan,40.802736,-73.967461,Live,2017-10-12,2017-07-28,Morningside Heights,1019500.0,SE,"(40.802736, -73.967461)",2017
1808,LINK-000352,Manhattan,40.75882,-73.968417,Live,2016-03-15,2016-02-28,Turtle Bay-East Midtown,1010800.0,SE,"(40.75881998, -73.96841698)",2016
1810,LINK-012822,Queens,40.74909,-73.871817,Live,2018-02-21,2017-10-19,Jackson Heights,4027300.0,NE,"(40.74908967, -73.87181741)",2017
1811,LINK-010368,Bronx,40.818769,-73.91645,Live,2018-04-20,2018-03-19,Melrose South-Mott Haven North,2006700.0,SE,"(40.81876868, -73.91644985)",2018
1812,LINK-010802,Manhattan,40.721773,-73.989421,Live,2017-01-06,2016-11-17,Chinatown,1003601.0,NW,"(40.721773, -73.989421)",2016
1813,LINK-010946,Brooklyn,40.703654,-73.942682,Live,2017-06-09,2017-05-06,East Williamsburg,3049100.0,SW,"(40.703654, -73.942682)",2017
1814,LINK-018196,Manhattan,40.818023,-73.956374,Live,2018-04-25,2018-01-27,Manhattanville,1021900.0,NE,"(40.81802286, -73.95637382)",2018
1815,LINK-012462,Manhattan,40.761118,-73.975684,Live,2018-01-08,2017-02-11,Midtown-Midtown South,1010400.0,SW,"(40.76111775, -73.97568365)",2017
1816,LINK-001149,Queens,40.741288,-73.904656,Live,2017-01-05,2016-11-05,Woodside,4024500.0,SW,"(40.741288, -73.904656)",2016
1817,LINK-012685,Manhattan,40.762336,-73.993368,Live,2019-01-25,2018-08-23,Clinton,1012700.0,NE,"(40.76233629, -73.99336769)",2018
1818,LINK-013780,Manhattan,40.762417,-73.963159,Live,2018-04-11,2018-01-27,Lenox Hill-Roosevelt Island,1011000.0,SW,"(40.76241687, -73.96315851)",2018
1819,LINK-000933,Manhattan,40.775532,-73.981973,Live,2018-06-05,2018-02-27,Lincoln Square,1015300.0,NE,"(40.775532, -73.981973)",2018
1821,LINK-001502,Manhattan,40.793822,-73.972035,Live,2016-07-07,2016-06-04,Upper West Side,1018300.0,SE,"(40.79382166, -73.97203479)",2016
1822,LINK-000284,Manhattan,40.743093,-73.979813,Live,2016-06-24,2016-05-21,Murray Hill-Kips Bay,1007000.0,SE,"(40.743093, -73.979813)",2016
1823,LINK-011635,Brooklyn,40.666203,-73.950913,Live,2017-03-01,2017-02-03,Crown Heights South,3032100.0,SW,"(40.66620283, -73.95091335)",2017
1824,LINK-011059,Queens,40.748311,-73.878165,Live,2017-09-08,2017-08-19,Jackson Heights,4027700.0,NE,"(40.74831104, -73.87816548)",2017
1825,LINK-000116,Manhattan,40.744243,-73.989016,Live,2016-11-08,2016-10-01,Hudson Yards-Chelsea-Flatiron-Union Square,1005800.0,NW,"(40.74424305, -73.98901592)",2016
1826,LINK-010636,Manhattan,40.78254,-73.975184,Live,2018-04-20,2018-03-14,Upper West Side,1016500.0,SW,"(40.78253997, -73.97518371)",2018
